UserId;OwnerUserId;NbrOfComments
28213;26562;2
28213;19046;2
28201;10902;2
836;28208;2
28208;28208;2
836;28231;4
28231;28231;5
9420;9420;40
23305;426;2
381;28234;2
9123;28231;3
381;28241;2
18703;69689;3
60105;71135;2
71135;71135;2
51209;60105;2
60105;60105;3
60105;51209;2
51209;51209;47
66194;70838;4
67605;56922;5
51209;23430;2
23305;63658;2
71125;836;2
18703;4719;2
23430;23430;2
70708;70708;2
63658;63658;2
47488;71147;2
68559;71147;2
69484;52291;8
65493;53812;3
50406;71147;2
54178;53812;3
61849;70066;3
65776;54855;4
70838;70708;3
71086;52291;2
56408;67328;5
201;71164;2
71104;71104;2
52291;52291;112
12359;70994;2
70994;70994;3
71147;71147;2
50534;50534;12
70984;50534;7
51209;71179;3
37776;68230;2
51209;71166;2
71146;67328;2
70307;70994;2
63652;70066;3
70066;66665;2
70066;70994;4
70066;70066;44
70066;71207;2
67328;71210;2
18703;71212;2
71212;71212;2
71210;71210;2
70066;71212;2
70066;52291;2
70066;70158;2
43514;69343;3
70066;59758;2
70066;71216;2
71171;67328;2
45166;3314;2
69343;69343;3
63652;52291;6
65546;65546;2
70838;71240;2
71240;71240;2
71198;70066;2
70843;50406;4
67328;67328;88
50406;50406;37
41771;69484;2
67508;41771;2
51411;51411;3
41771;41771;64
52291;65776;2
65776;65776;23
23305;69484;2
56922;71268;2
69484;69484;13
67328;70680;2
71273;50833;2
67328;71274;2
35364;35364;5
23305;71283;2
55122;67328;6
54096;69484;6
70066;71288;4
70066;71286;2
70066;71282;2
70066;71293;4
71240;51209;8
71219;8501;4
71288;71288;2
71293;71293;2
71293;70066;4
70066;71297;4
70066;71294;2
50406;71304;2
71304;71304;8
71294;71294;2
69793;35679;2
70158;70158;3
37330;35679;2
71262;52291;2
70838;70838;10
71262;70066;4
71294;52089;2
65128;71304;2
836;71086;2
836;51209;2
52089;52089;67
56922;67605;2
56922;70363;2
71304;50406;2
14302;71316;2
56922;66759;2
8501;8501;6
27983;43681;4
43681;43681;4
43681;27983;2
66759;66759;12
43681;40921;2
51209;71327;2
70066;71304;2
70066;71316;2
61522;51209;2
51209;71314;2
71212;18703;2
33202;51209;2
52291;67328;10
70066;71334;2
61522;33202;2
71218;71218;58
71297;71297;16
71066;39578;2
70066;8337;2
71335;65593;6
65593;65593;4
67605;51209;2
67605;67328;3
71348;71218;2
51209;71346;2
52291;71357;4
71357;71357;2
70066;33202;2
63906;71353;2
70066;71359;2
71283;71283;2
71283;71033;4
71033;71033;2
23334;71218;10
28175;71346;2
71359;52291;6
71359;71359;2
33202;33202;32
71344;62083;2
71363;3591;2
70548;70548;4
54096;57627;2
25997;71218;2
25800;37793;4
25997;46360;2
71373;17619;2
52291;71375;2
61522;67328;8
71031;71031;2
63906;64596;4
64596;64596;27
68023;71393;2
71393;71393;2
57019;867;2
69822;69670;2
52196;71393;2
71390;71390;2
69670;69670;18
71361;71218;4
69822;51209;4
51209;64596;2
51467;51209;2
67349;51209;4
71218;41771;2
69391;29587;4
55122;71218;10
54096;70776;4
54096;65776;2
65153;70085;2
51209;67328;4
71218;71375;2
23305;71418;2
54096;71218;2
29575;70363;2
71375;71375;2
70066;71423;2
70066;71425;2
50406;71425;2
70066;69212;2
56922;67537;4
56922;71430;2
67537;67537;28
52291;67605;8
70875;51209;2
70875;71297;6
67328;64410;4
67605;67605;17
64410;64410;3
71441;67328;2
67605;52291;3
71423;71423;2
71423;67412;4
67412;67412;26
27069;10588;4
67605;1330;2
27983;64025;2
62496;71218;2
64025;64025;2
71418;70066;2
71418;71418;2
40853;71469;2
66974;56195;2
60026;60026;2
34269;69248;2
54096;38506;2
29575;71418;2
67412;71501;2
71218;71501;2
71218;68742;2
64760;71497;2
69212;69212;5
71501;71501;4
71497;71497;2
67328;25915;2
42918;38892;2
21304;71218;6
71218;54557;2
64981;65323;2
68023;71512;2
70838;67755;2
67755;67755;3
71384;70066;2
25915;25915;2
70838;71516;2
28175;71516;2
11097;67882;2
37793;37793;5
69822;50406;2
41771;67012;2
25915;67328;2
71218;68589;2
67328;71478;2
71521;70066;2
67412;37572;2
37572;37572;4
37572;71218;2
71544;71541;2
71541;71541;2
70066;71541;2
51525;15828;2
70342;71297;4
52291;23305;2
55122;33934;2
55122;60789;2
54096;65349;10
54096;18098;2
65349;65349;8
70066;71533;2
23305;67125;2
17539;71218;4
69527;20978;2
44456;69609;2
68023;71218;2
10588;26213;2
71533;71533;2
46360;46360;11
60003;63504;2
10301;17305;2
67412;67125;2
68023;50406;2
71581;71326;2
70259;70066;4
5268;52291;4
5268;71218;2
5268;50406;4
71349;71218;4
71349;43636;2
43636;43636;2
70066;70259;2
70891;71581;2
71602;70838;6
66117;55122;2
66117;71218;4
70259;70259;3
71581;71581;4
13416;71218;2
55122;55122;83
66974;71218;4
70838;71581;2
54040;70066;2
69484;52089;2
55122;3314;6
70066;71065;2
71065;71218;2
71219;52291;3
70066;69484;2
63504;63504;2
67125;67125;2
71567;836;10
71218;40048;4
40048;40048;2
23305;3314;2
71567;71567;2
14518;71631;8
71631;71631;8
71218;67437;2
71218;50146;2
70891;71633;4
71633;71633;4
70066;71650;2
70066;71647;6
71647;71647;6
836;71647;2
71218;51280;2
70066;71661;2
71218;31608;4
31608;31608;11
71680;684;2
8820;684;3
18703;52089;2
71581;70838;6
70066;63906;4
63906;63906;14
23305;63906;2
54096;62071;2
66863;9943;2
10814;71630;2
71633;70891;4
10814;70657;2
55122;71353;2
71218;71643;2
70891;70891;2
52533;69527;2
25345;158;2
70657;70657;2
45374;31599;4
31599;31599;21
52089;31608;2
67125;67412;2
71297;52089;2
16195;66177;2
63906;1330;6
62446;54040;4
16195;71345;2
51280;51280;2
71759;71637;4
71218;18247;2
45264;31599;6
18247;18247;9
69148;57233;4
71637;71637;2
52291;50727;2
50146;50146;19
54040;54040;6
70680;34269;2
34269;34269;43
66974;18247;8
71199;51209;2
18247;71781;2
67328;50534;2
69670;66177;2
66177;66177;4
8820;70066;2
29575;71811;2
67328;10814;2
18703;71822;2
67328;924;3
29575;71824;2
71219;67328;2
68023;25837;2
924;23240;4
10588;10588;5
49032;67328;16
49032;10814;2
70891;71849;2
70891;71828;2
70891;15343;2
924;71326;2
53060;10588;2
71477;30437;4
31599;45264;12
836;19067;8
13100;381;20
19278;19278;2
14904;381;3
19067;19067;8
20288;14904;2
10345;20302;2
19261;723;2
12241;16220;2
723;723;5
20293;14904;2
21;20302;2
18713;19161;2
18787;18787;5
17937;8517;2
19172;19172;2
19172;16117;2
16284;19172;3
381;12527;2
836;20321;4
10024;20302;2
20321;20321;2
20302;10345;2
836;20338;4
19067;13686;3
10345;10345;6
20338;20338;8
8820;14578;5
20310;16147;2
3024;2723;2
2723;21;2
21;20374;4
20374;20374;8
836;20374;8
20358;16024;2
9814;19067;2
20351;16928;2
16928;16928;7
16024;16024;33
15361;16928;2
20397;10009;2
20401;3151;2
9420;15690;2
924;10009;3
8823;2723;2
15690;15690;7
16853;723;2
18787;471;2
13891;17696;2
15690;9420;6
8820;20374;2
836;13450;8
13450;13450;14
;10171;2
5177;3230;2
3230;3230;6
2647;11097;6
12241;17636;2
12241;15624;2
723;15624;2
20445;17877;2
75;18726;2
75;15366;2
75;17636;2
836;15613;4
20448;75;2
15613;15613;8
15527;20420;4
20420;20420;2
17636;17636;6
16971;17309;2
12302;836;2
14904;7966;2
7966;7966;7
13955;471;2
14913;13450;6
20504;20487;2
20487;20487;10
20472;19085;2
8517;8517;9
836;7966;2
471;20509;6
20509;20509;20
14904;20509;2
11097;20517;2
2647;20525;2
16853;18098;2
6478;3230;2
5200;3230;2
2647;3230;2
20517;20517;10
14904;843;2
16853;20392;2
16853;19260;2
6478;20565;2
12285;836;2
20392;20392;2
16853;471;3
19260;19260;2
18744;18744;2
2647;20517;2
836;18744;2
3230;13727;4
13686;19085;2
16145;20582;2
16145;18843;2
20475;19085;2
20565;20565;2
676;18843;2
16853;20565;2
18306;6478;2
6478;6478;9
20590;14904;2
18369;9420;2
18369;12515;2
836;20616;2
676;5091;2
20596;12515;2
676;21;2
12345;12515;6
12345;16145;4
12515;12515;57
20616;20616;2
16145;16145;2
2723;84;2
20635;2723;2
3436;21;4
20635;18039;2
471;18787;6
20642;90;2
11097;20646;2
15527;17959;6
17959;17959;6
471;20646;2
471;20576;2
18039;18039;2
11097;20655;2
20655;381;2
836;381;8
18843;10345;2
10620;20509;2
12557;13686;2
471;20655;2
471;18843;2
836;20475;2
20509;10620;4
20590;924;4
18843;18843;6
16756;17509;2
20590;12492;4
836;5091;3
12492;12492;2
12345;14904;2
12345;17290;2
20682;17486;2
10345;5043;2
16853;924;2
14904;16853;4
;20590;2
10423;5091;2
13686;13686;11
20590;20590;2
381;12809;2
20544;12809;2
20692;12515;2
381;13518;2
9420;17696;2
19212;19161;2
16853;13518;2
16853;18843;2
19161;19161;13
9420;20719;2
9420;11121;2
13518;13518;7
381;18306;2
6478;17239;2
12241;9322;2
20475;14904;2
14053;14519;4
17290;17635;2
8664;20743;2
20373;20517;2
11097;17290;2
17116;17116;16
18722;20748;2
20748;20748;2
676;13450;2
11097;20759;2
381;20722;2
20702;20702;2
471;10155;2
10155;10155;2
18843;2853;2
20766;12515;6
9420;20509;8
8752;9420;4
15064;15527;2
9322;17116;2
15527;15527;24
9420;20800;2
20722;12515;2
381;3507;3
13002;18540;2
6550;8752;2
471;3151;12
21;3151;6
3151;14625;6
3151;9079;2
13518;19161;2
16220;20835;2
21;20517;2
21;13974;2
13974;13974;4
14625;14625;10
15527;14562;2
20835;20835;2
381;8013;3
20635;2576;2
20635;14625;2
20635;16213;8
16213;16213;6
13727;16213;4
20873;21;2
14904;20880;2
14562;14562;2
13450;14469;2
20835;14469;2
16853;17290;2
13100;10517;2
836;20920;2
16853;20635;2
12608;12515;2
12515;12241;4
381;16712;6
12241;12241;2
2608;13100;4
20585;20907;4
836;12241;2
20920;20920;4
20952;16712;2
20952;13100;2
18843;20951;2
13727;16712;2
676;19065;2
20948;17696;2
13686;20722;2
13686;20951;2
16686;20959;2
;13686;2
20635;13727;2
17290;20759;2
21;13727;2
16679;20907;16
15527;20907;4
15202;3151;4
9420;2608;2
8752;8752;6
13727;12237;2
13450;18540;4
18315;21006;2
11097;21024;4
20585;6478;2
13450;6478;2
12515;12237;2
21006;21006;2
12237;12237;6
14153;18969;3
471;17636;2
15527;20565;2
16853;19065;2
16853;12515;2
16853;15604;2
16853;13630;2
16712;16712;8
14578;14578;2
6478;19054;2
836;12237;6
836;20722;2
471;6478;3
471;21045;2
381;10393;4
21043;12237;8
836;13686;3
21079;14904;8
12237;19065;2
381;15315;2
12237;15315;2
15315;15315;4
12237;21075;2
12515;10393;2
21082;21;2
381;21086;2
11097;21090;2
381;21090;4
17484;14904;2
21075;21075;2
21075;20982;2
20982;20982;2
21080;12515;4
836;21090;6
21090;21090;2
21090;836;2
5177;836;2
8752;15315;2
11097;18919;2
5177;381;7
21;381;9
19065;12237;2
19065;21044;2
19065;19065;6
11097;14904;4
21145;20759;2
20759;20759;4
836;18682;2
18682;18682;2
11097;21162;2
21162;11097;2
21024;4933;2
18722;21044;2
21045;21045;2
21045;6478;2
21044;21044;2
16538;989;2
381;20884;3
11096;2647;4
;21166;2
381;21184;2
20585;21024;18
21024;21024;43
381;21198;2
381;21193;2
16756;2576;4
14703;18543;2
9420;21211;4
15064;14904;2
21211;21211;4
381;21233;4
381;21208;2
19161;381;6
381;6486;2
6486;6486;2
21193;21193;2
14904;21251;2
21251;21251;6
16853;20759;2
16853;14904;2
16853;15361;4
1406;15955;3
1406;20780;2
381;1244;2
6550;21251;2
21233;21233;4
381;18047;2
75831;75831;2
71442;75841;4
75841;75841;2
46505;46505;4
2511;1077;6
75770;10814;2
73832;46505;4
75841;26562;8
38911;38892;7
70642;70642;4
71587;73209;4
75857;53357;6
53357;53357;49
71219;70642;6
75849;73930;2
53648;45264;3
75352;75352;2
75372;43472;2
73912;65131;13
65131;65131;135
65699;71442;4
75249;75249;2
75825;75825;2
71442;71442;105
73930;15828;4
;65131;4
15828;15828;37
75886;50406;4
66387;65131;2
71838;38892;4
71923;71923;4
71464;71464;16
10814;71464;7
75831;55122;2
75685;47311;2
75897;37997;2
64377;8013;2
8013;8013;24
71587;26202;2
71219;75848;2
15394;66759;2
20739;71923;3
51094;37330;2
;71442;4
75848;23159;2
75848;75848;2
75917;1330;2
65131;71587;4
71587;71587;6
74735;75911;2
75849;75842;2
23159;73890;2
75774;39963;2
10814;53648;4
55122;74421;3
8013;64377;12
71219;44456;6
68028;68028;2
73912;53357;4
44456;44456;61
61883;64377;2
75944;65131;2
75934;53357;2
61883;75930;2
71587;50406;4
71587;65131;2
64377;64377;195
36949;57779;2
57779;57779;5
36949;75956;2
71442;75952;2
75952;75952;4
75930;28685;6
28685;28685;5
75968;50235;2
73890;73890;4
75952;71442;2
64377;46107;2
64377;67200;2
46107;46107;2
64377;49268;2
75952;67412;2
37330;37330;9
71442;141;4
141;141;4
74735;75559;2
74735;74735;15
74735;924;2
39338;71464;4
76005;14779;2
50146;76001;4
76001;76001;4
1077;1077;5
670;15828;2
73114;64377;2
8878;74421;2
8878;76001;4
76003;61634;6
61634;61634;10
49268;75974;2
76025;68975;2
46505;76020;2
53648;53648;6
68975;68975;2
76025;15064;2
28175;76031;2
68023;76022;2
68023;76020;2
76022;76022;2
61883;28685;3
64377;75974;2
64377;33196;8
76027;64377;6
33196;33196;14
39362;14578;2
37184;33196;2
74166;38887;2
75911;75911;2
836;33196;2
74421;74421;43
76031;76031;2
75336;8284;2
76050;13046;2
76032;37046;2
71442;76049;2
71442;;5
71442;76064;2
73938;71442;2
76066;71442;6
35644;69818;4
76069;45166;2
64377;37046;2
76072;44401;2
71587;44785;2
71587;64377;6
71219;65268;2
71442;71515;2
64377;76074;8
71515;71515;7
64377;;2
76074;76074;10
37046;37046;2
76064;76064;2
64377;924;2
64377;76077;4
76077;76077;2
24129;836;2
71442;76077;2
71219;76064;2
57019;73024;2
18298;73441;2
73441;73441;34
57207;57207;2
43060;71442;2
71442;76056;2
76056;76056;2
64377;76098;2
71442;76031;2
69263;60954;2
76031;69263;4
76098;76098;2
71442;76109;4
71442;76074;4
71442;75630;2
75630;75630;2
76057;71442;4
76125;16220;2
76125;21998;2
76128;76128;2
75868;53357;4
70749;73441;6
33196;836;2
76083;64377;2
51714;45264;2
65131;76137;4
52089;45264;5
76137;76137;3
76127;76131;2
76137;65131;2
836;76138;2
67200;38887;2
76154;66386;2
14675;65108;2
45374;71442;7
69263;69263;4
65108;75428;2
75911;74735;2
70898;70548;2
70898;50862;4
23305;64138;2
64138;64138;18
18150;64138;6
18150;41668;2
75974;75974;2
74735;52089;2
71952;69263;4
38315;74735;2
75738;73209;2
61417;924;5
75868;64377;2
75868;76035;2
76003;65739;2
65131;52089;6
76109;76109;9
41668;41668;2
21825;39234;2
35490;1301;2
75428;75428;3
76161;47311;8
76131;76131;2
76199;65131;2
76203;76212;2
65131;50146;2
76221;68421;2
71648;74735;10
70548;70898;2
70898;70898;4
74271;65131;2
76044;64377;2
74735;43077;7
75450;10814;4
66117;68023;4
14518;75152;2
13370;41058;2
47311;47311;4
68023;38315;2
61634;41699;10
41699;41699;2
60954;60954;14
38911;76263;2
29217;76243;6
52291;76236;2
34269;73851;2
34269;76286;2
76228;75152;2
29217;64856;2
76209;924;6
76286;76286;2
64377;76209;2
64377;69154;4
69154;69154;4
68023;76295;2
76295;76295;2
38315;38315;3
76243;76243;6
55122;76217;2
71442;73251;2
55122;71442;20
74421;23159;2
14588;76209;4
43077;76306;2
10814;76295;2
55122;75580;2
75335;74421;2
68023;73251;4
76306;76306;2
76212;76212;2
76212;45264;2
73441;76321;2
44456;76321;2
44456;71464;2
44456;76087;2
76321;76321;4
73441;70674;2
76321;53357;2
76209;76209;6
76332;76333;4
76333;76333;2
71442;76315;4
64377;74583;2
76356;69822;10
69822;69822;64
39811;39811;2
73251;65131;2
69263;10620;3
76356;76203;2
76306;71006;6
46305;76203;2
69151;71515;2
61261;68023;2
;38911;2
38911;38911;8
28175;;8
76356;76356;2
76203;76203;4
28175;76392;4
76392;76392;4
74421;76356;2
45374;76389;2
73851;73851;7
70749;76409;2
32697;76343;2
76409;76409;2
70749;46360;8
76411;76087;2
76411;46360;2
71544;75210;2
64377;76392;2
64377;76356;2
60269;65338;2
43077;23240;2
76348;31822;2
76243;29217;4
74640;5211;2
5211;71359;2
5211;5211;15
75657;51812;2
5211;76392;2
71442;76436;2
71442;76433;2
71442;76427;2
38315;5211;4
71442;76446;2
71442;74640;2
71442;73851;2
76413;34269;2
64377;71464;2
76456;73441;4
68023;74421;3
66577;66577;2
71464;1330;2
71371;71371;3
74166;34269;8
56922;65131;5
34269;49517;2
76475;28175;2
49517;836;8
76427;76427;2
76436;31015;2
76436;76436;2
75528;75738;2
76422;71675;4
76325;76452;10
76217;76217;2
71301;52011;2
76356;5211;2
76071;71006;2
75738;75738;14
75738;71442;2
71675;71675;9
76530;30107;2
76530;76530;3
76540;76484;2
43765;76244;2
76542;24945;2
76542;836;2
71006;71006;6
75954;71442;4
75738;76554;2
76475;55122;4
74421;76265;2
76571;75738;4
31434;31434;74
381;31434;9
28600;28600;8
9123;28600;4
836;28600;2
32343;836;2
32356;27647;2
32042;836;4
26019;26019;52
16538;4968;2
381;25429;6
381;32357;2
18699;108;2
28600;836;4
32375;32374;2
924;32367;4
8041;514;3
19161;23305;2
29801;30212;2
31513;18818;2
31513;12345;2
31513;23377;2
31513;23240;2
381;30959;2
31822;32177;4
31822;30928;4
30212;30212;52
29217;32357;6
32357;32357;7
32379;19161;2
32379;23305;2
381;23850;4
23850;23850;6
23850;31822;2
31424;836;2
30928;32398;2
27768;23850;4
8560;17484;2
381;32433;6
9053;9053;4
32433;32433;12
381;32459;2
9123;32459;2
924;1406;2
9123;32367;2
14675;32367;6
32367;32367;4
381;16764;2
32367;14675;4
11124;11124;4
32398;8560;2
26814;32490;2
11097;9123;3
9123;17208;3
30170;17696;2
17208;16764;2
17208;27966;2
14904;13481;6
16764;16764;2
9053;30278;2
381;30056;2
32189;12378;2
381;32169;2
32523;23478;2
32510;381;2
381;32248;6
381;32535;4
19212;30212;4
13833;32417;2
19212;31822;4
24996;30056;2
32535;32535;3
31822;31822;4
26394;20618;2
20618;20618;18
32542;8370;2
29217;32550;2
8370;8370;8
32248;32248;4
836;32546;4
381;18501;3
381;31676;3
8560;14904;4
32546;32546;2
30212;32580;2
32554;30212;2
15624;15624;2
32554;32554;2
381;20618;3
381;27976;2
381;32588;2
32588;32588;2
32490;32511;2
381;32602;2
32602;32602;4
32580;32580;2
15527;8370;2
32177;32169;2
32580;21608;2
32169;32169;4
381;32622;2
381;29128;2
32169;17696;6
23305;32619;2
32248;17208;6
31676;32584;2
32637;843;2
32639;8878;2
381;26856;2
32603;29314;2
32543;8878;2
32619;32619;2
32648;13505;2
32650;32314;6
32314;32314;6
23478;23478;2
16538;27976;2
836;32660;2
32660;32660;4
13505;13505;6
32650;29534;2
32663;29083;2
20945;32622;2
29083;29083;10
381;16872;4
31513;17208;2
8560;32314;6
381;23305;2
19161;26163;2
16872;16872;2
16872;29587;2
381;30435;2
31696;381;2
20618;32627;2
29587;16872;2
31513;32701;2
381;31180;2
31180;31180;4
381;27702;2
30212;31245;2
24885;12473;2
12206;31434;2
32701;32701;2
924;1244;4
15215;5043;2
27966;32723;2
24119;31434;10
32723;32723;2
30182;14904;4
32650;8560;2
2956;13002;2
24119;24119;14
24696;381;2
32314;8560;12
1244;1244;4
31245;31245;10
31434;32764;2
30363;28337;2
29587;32793;2
32764;32764;2
17290;32511;2
381;32791;2
30693;32816;2
30212;30363;2
32791;32791;2
31608;31600;2
31434;30928;6
29587;31434;2
13235;30212;2
32508;;2
32795;32429;2
32661;31434;2
29428;8370;2
29428;29428;9
26686;11097;2
836;32169;2
15412;32795;2
24119;836;10
30381;20517;2
32816;32816;2
32868;25174;2
30928;30928;6
27916;14904;2
381;14904;6
14904;32860;2
32860;32860;4
31434;3044;2
14904;32875;2
3044;3044;9
32860;14904;6
15412;32850;2
8710;14675;6
30928;32905;2
14675;32905;2
30006;836;2
32905;32905;2
32908;836;6
32905;14904;2
31434;32916;2
32916;32916;2
32913;16024;2
24409;32904;2
32628;32926;4
24409;13235;2
29587;32931;4
29575;32931;2
32931;32931;2
381;32931;2
836;32926;2
32754;21433;2
21433;21433;7
32916;29587;8
32904;32904;4
32148;32873;2
32921;14904;2
32936;8370;4
29217;32961;2
32961;32961;2
32966;32872;2
381;13087;4
13087;13087;7
381;32961;2
32963;30928;2
381;32628;2
32628;32628;5
32931;29217;2
381;8337;4
8337;8337;3
30212;13087;4
381;32979;2
381;23733;2
924;32936;2
32686;32963;2
